PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2740662.nxml.gz	0	['Early-life Determinants of Stunted Adolescent Girls and Boys in Matlab, Bangladesh\n\nAbstract\nThis paper presents the results of a longitudinal study, conducted in Matlab, Bangladesh, that examined to what extent the level of stunting in adolescence can be predicted by nutritional status in early childhood and maternal height.']	(0, 327)
PMC2740662.nxml.gz	1	['A linked set of data collected from the same individuals at two moments in time, i.e.']	(328, 413)
PMC2740662.nxml.gz	2	['early childhood (1988–1989) and adolescence (2001), was analyzed.']	(414, 479)
PMC2740662.nxml.gz	3	['The study found that the odds of being stunted in adolescence could be explained by the combined effect of being stunted in childhood and having a mother whose height was less than 145 cm.']	(480, 668)
PMC2740662.nxml.gz	4	['Also, girls were more likely than boys to be stunted in childhood, whereas boys were more likely than girls to be stunted in adolescence.']	(669, 806)
PMC2740662.nxml.gz	5	['The latter is probably attributable to differences in the pace of maturation.']	(807, 884)
PMC2740662.nxml.gz	6	['In terms of policy and (reproductive health) programmes, it is important to recall that adolescent girls whose height and weight were subnormal (weight <45 kg and height <145 cm) might run an obstetric risk.']	(885, 1092)
PMC2740662.nxml.gz	7	['Following these cut-off points, 83% and 23% of 16-year-old girls in this study would face obstetric risk, respectively, for weight and height if they marry and become pregnant soon.']	(1093, 1274)
PMC2740662.nxml.gz	8	['INTRODUCTION\nHeredity determines how tall one can grow, whereas how tall one actually becomes depends partly on nutrition (1).']	(1276, 1402)
PMC2740662.nxml.gz	9	['The stature of a mother is probably the best predictor of the height of a child (2-3).']	(1403, 1489)
PMC2740662.nxml.gz	10	['The influence from the paternal side seems far less significant (2).']	(1490, 1558)
PMC2740662.nxml.gz	11	['Following recommendations of the United Nations Sub-Committee on Nutrition (4), nutritional status should be studied from a life-course (life-cycle) perspective.']	(1559, 1720)
PMC2740662.nxml.gz	12	["The (inter-related) effects of early-life growth failure may be passed on from one stage in life to the next via the mechanisms of ‘programming' as proposed by Barker (5) and ‘cumulative nutritional deprivation'."]	(1721, 1933)
PMC2740662.nxml.gz	13	['An inadequate dietary intake in the first years of life results in weight loss, growth faltering, lowered immunity, and mucosal damage, which, in turn, elevates the risks of infectious diseases.']	(1934, 2128)
PMC2740662.nxml.gz	14	['In addition, the metabolic system may be further altered.']	(2129, 2186)
PMC2740662.nxml.gz	15	['Early-life growth failure could consequently be passed on to the next generation, resulting in an intergenerational cycle of growth failure.']	(2187, 2327)
PMC2740662.nxml.gz	16	['This cycle starts before birth.']	(2328, 2359)
PMC2740662.nxml.gz	17	['Low pre-pregnancy nutritional status and insufficient weight gain of the mother during pregnancy are believed to be the main causes of low-birthweight babies (6-7).']	(2360, 2524)
PMC2740662.nxml.gz	18	['However, evidence of the relative contribution of genetic inheritance and intrauterine factors on weight and size at birth is inconclusive (8-15), as is the study on its relation to early-life anthropometry and health later in life (5,16-18).']	(2525, 2767)
PMC2740662.nxml.gz	19	['Regarding long-term effects, Cole concluded that the increment in adult height is set by the age of two years, and he suggests that growth at this time in early life is the outcome of an interaction between concurrent nutrition and the growth rate set during pregnancy, reflecting parental size (19).']	(2768, 3068)
PMC2740662.nxml.gz	20	['Accordingly, it is believed that, although some height differences between people are attributed to gene-tics, the general trend for average height to increase is almost certainly due to improvements in nutrition and, to a lesser extent, health (20).']	(3069, 3319)
PMC2740662.nxml.gz	21	['Chronic malnutrition and disease in childhood may stunt growth, and potential adult height may not be reached (21).']	(3320, 3435)
PMC2740662.nxml.gz	22	['Particularly when children remain in poor environments, the potential for catch-up faltering growth in childhood is believed to be limited after the age of two years (7).']	(3436, 3606)
PMC2740662.nxml.gz	23	['There is little evidence that growth retardation suffered in early childhood can be significantly compensated for in adolescence (22).']	(3607, 3741)
PMC2740662.nxml.gz	24	['There is, however, evidence, although based on a small-scale (n=60) study, that chronic undernutrition in girls retards skeletal growth and maturation and postpones menarche.']	(3742, 3916)
PMC2740662.nxml.gz	25	['However, it does not have an impact on the magnitude of the (adolescent) height spurt, and it also does not result in a lower adult stature because of an extended length of the growth period (23).']	(3917, 4113)
PMC2740662.nxml.gz	26	['Also, results of adoption studies showed that some catch-up might be possible due to an extended growing period, but this is not complete for children who remain in an adverse environment (as in Bangladesh), and the effect may be more pronounced for boys than for girls (24-25).']	(4114, 4392)
PMC2740662.nxml.gz	27	['Within the context of foetal programming, boys are in general more sensitive to nutritional deprivation than girls (16).']	(4393, 4513)
PMC2740662.nxml.gz	28	['Catch-up growth that takes the form of an accelerated growth may also trigger early puberty which limits final height (26).']	(4514, 4637)
PMC2740662.nxml.gz	29	['Within Bangladeshi society, however, during infancy and childhood, the opposite—girls being more vulnerable than boys—may be true as a result of an unequal allocation of food and care at the expense of girls.']	(4638, 4846)
PMC2740662.nxml.gz	30	['Although girls survive in greater numbers than infant boys, almost everywhere, in a few countries including Bangladesh, gender discrimination outweighs the biological advantage of girls (22,27-29).']	(4847, 5044)
PMC2740662.nxml.gz	31	['Ramifications may be gender differentials in nutritional status and mortality from illness (27,30-33).']	(5045, 5147)
PMC2740662.nxml.gz	32	['There are indications that discrimination against girls in Bangladesh is negligible in small families but much more pronounced in families with more than two girls (34).']	(5148, 5317)
PMC2740662.nxml.gz	33	['In Bangladesh, malnutrition among children and women seems persistent (6,35-37): 50% of babies have low birthweight, 48% and 45% of children aged less than five years (under-five children) are, respectively, underweight and stunted, 73% of under-five children and 74% of pregnant women are anaemic, and 47% of women have a body mass index (BMI) below 18.5, indicating underweight (22).']	(5318, 5703)
PMC2740662.nxml.gz	34	['In this study, it is hypothesized that stunted adolescents are more likely to have stunted mothers and that they are more likely to have been stunted in early childhood.']	(5704, 5873)
PMC2740662.nxml.gz	35	['MATERIALS AND METHODS\nThe study was conducted in three villages in Matlab, a rural area of Bangladesh.']	(5875, 5977)
PMC2740662.nxml.gz	36	['ICDDR,B has been maintaining a Health and Demographic Surveillance System (HDSS) in Matlab since 1966.']	(5978, 6080)
PMC2740662.nxml.gz	37	['Details of the study villages and selection criteria have been reported elsewhere (38).']	(6081, 6168)
PMC2740662.nxml.gz	38	['The study involved the follow-up of 707 under-five children (387 boys and 320 girls) who were enrolled in an earlier study on childhood infectious diseases, conducted in Matlab during 1988–1989, by the second author of this paper.']	(6169, 6399)
