PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1852384.nxml.gz	0	['Factors Affecting Morbidity and Mortality of Roux-en-Y Gastric Bypass for Clinically Severe Obesity: An Analysis of 1,000 Consecutive Open Cases by a Single Surgeon\n\nAbstract\n\nIntroduction\nDeterminants of perioperative risk for RYGB are not well defined.']	(0, 254)
PMC1852384.nxml.gz	1	['Methods\nRetrospective analysis of comorbidities was used to evaluate predictors of perioperative risk in 1,000 consecutive patients having open RYGB by univariate analyses and logistic regression.']	(256, 452)
PMC1852384.nxml.gz	2	['Results\nOne hundred forty-six men, 854 women; average age 38.3\u2009±\u200911.2\xa0years; mean BMI 51.8\u2009±\u200910.5 (range 24–116) were evaluated.']	(454, 582)
PMC1852384.nxml.gz	3	['Average hospital stay (LOS) was 3.8\xa0days; 87% <3\xa0days.']	(583, 637)
PMC1852384.nxml.gz	4	['91.3% of procedures were without major complication.']	(638, 690)
PMC1852384.nxml.gz	5	['The most common complications were incisional hernia 3.5%, intestinal obstruction 1.9%, and leak 1.6%.']	(691, 793)
PMC1852384.nxml.gz	6	['31 patients required reoperation within 30\xa0days (3.1%).']	(794, 849)
PMC1852384.nxml.gz	7	['A 30-day mortality was 1.2%.']	(850, 878)
PMC1852384.nxml.gz	8	['Logistic regression evaluating predictors of operative mortality correlated strongly with coronary artery disease (CAD) ( p \u2009<\u20090.01), sleep apnea ( p \u2009=\u20090.03), and age ( p \u2009=\u20090.042).']	(879, 1061)
PMC1852384.nxml.gz	9	['BMI\u2009>\u200950 (0.6 vs 2.3%, p \u2009=\u20090.03) and male sex were associated with increased mortality (1.3 vs. 4.0%, p \u2009=\u20090.02).']	(1062, 1176)
PMC1852384.nxml.gz	10	['Sex-specific logistic regression demonstrated males with angiographically proven CAD were more likely to die ( p \u2009=\u20090.028) than matched cohorts.']	(1177, 1321)
PMC1852384.nxml.gz	11	['Age ( p \u2009=\u20090.033) and sleep apnea ( p \u2009=\u20090.040) were significant predictors of death for women.']	(1322, 1417)
PMC1852384.nxml.gz	12	['Conclusion\nPerioperative mortality after RYGB appears to be affected by sex, BMI, age, CAD, and sleep apnea.']	(1419, 1527)
PMC1852384.nxml.gz	13	['Strategies employing risk stratification should be developed for bariatric surgery.']	(1528, 1611)
PMC1852384.nxml.gz	14	['Introduction\nObesity is currently the number one public health problem in the United States, affecting one-third of all Americans (http:/www.surgeongeneral.gov/topics/obesity).']	(1613, 1789)
PMC1852384.nxml.gz	15	['Approximately 5 to 8% have clinically severe or morbid obesity and are candidates for bariatric surgery.']	(1790, 1894)
PMC1852384.nxml.gz	16	['This obesity epidemic has been accompanied by a geometric rise in the number of bariatric surgical procedures.']	(1895, 2005)
PMC1852384.nxml.gz	17	['The American Society for Bariatric Surgery (ASBS) estimates that the number of bariatric surgery procedures has increased from approximately 20,000 in 1996 to over 140,000 in 2004 (http://www.asbs.org).']	(2006, 2208)
PMC1852384.nxml.gz	18	['During this period, membership in the ASBS has also increased fivefold, suggesting that many more surgeons are performing these procedures.']	(2209, 2348)
PMC1852384.nxml.gz	19	['The most common bariatric procedure performed in the United States is Roux-en-Y gastric bypass (RYGB).1\nThe explosive growth of bariatric surgery has garnered much attention in the media, with much speculation about the risks, both short- and long-term, of RYGB.']	(2349, 2611)
PMC1852384.nxml.gz	20	['Unfortunately, to date, little information from large series is available concerning the operative mortality of RYGB and those factors that predict mortality.']	(2612, 2770)
PMC1852384.nxml.gz	21	['In 2002, Livingston et al.2reported an operative mortality of 1.3% in 1,067 patients after open RYGB and found that only age over 55\xa0years correlated with perioperative mortality.']	(2771, 2950)
PMC1852384.nxml.gz	22	['More recently, Fernandez et al.3analyzed their patient cohort of 1,431 patients having open RYGB and found a 1.9% mortality, which was associated with age, weight, longer limb gastric bypass, and the occurrence of a leak or pulmonary embolism.']	(2951, 3194)
PMC1852384.nxml.gz	23	['This report is a multivariate analysis of preoperative mortality and morbidity in 1,000 consecutive open RYGBs performed over a 5-year period by a single surgeon (LF) in at a single institution.']	(3195, 3389)
PMC1852384.nxml.gz	24	['Materials and Methods\nBariatric Surgery Program The bariatric surgery program at St. Luke’s–Roosevelt Hospital Center in New York City was initiated in April 1999 and the first operation performed in June 1999.']	(3391, 3601)
PMC1852384.nxml.gz	25	['The basis of this report consists of 1,000 consecutive open RYGBs (primary cases and revisions) performed by a single surgeon, LF, between June 1999 and June 2004.']	(3602, 3765)
PMC1852384.nxml.gz	26	['Clinical Protocol and Surgical Technique All patients were evaluated preoperatively and met generally accepted criteria outlined by the NIH at its Consensus Development Conference on Gastrointestinal Surgery for Severe Obesity.4In addition, all patients were routinely evaluated by a registered dietitian experienced in the treatment of obesity.']	(3766, 4111)
PMC1852384.nxml.gz	27	['Mental health and other specialty consultations were only obtained if they were felt to be clinically indicated or were required by an insurance carrier.']	(4112, 4265)
PMC1852384.nxml.gz	28	['All patients were evaluated by an attending anesthesiologist before surgery.Routine preoperative studies included: electrocardiogram, chest x-ray, gallbladder ultrasonography, serum electrolytes, glucose, HbA1c, calcium, albumin, lipid profile, liver function tests, complete blood count, platelets, prothrombin time, partial thromboplastin time, INR, and urinalysis.']	(4266, 4633)
PMC1852384.nxml.gz	29	['Over time, additional preoperative studies, including serum insulin, iron, ferritin, vitamin B12, 25-OH vitamin D, and thiamine (vitamin B1) were added.RYGB was performed in a standard fashion with the following common elements: (1) open technique; (2) 20–30\xa0ml pouch, nondivided stomach, TA 90B (US Surgical, Norwalk, CT, USA) applied twice; (3) hand-sewn two-layer retrocolic, antegastric gastrojejunostomy, 12\xa0mm in length, tested with methylene blue under pressure intraoperatively; (4) side-to-side, functional end-to-end jejunojejunostomy with dispSAble GIA (US Surgical) or LC (Ethicon Endosurgery, Sommerville, NJ, USA) 75\xa0mm staplers, and TA55 (US Surgical) or TX 60 (Ethicon Endosurgery) staplers and routinely oversewn with 3–0 silk Lembert sutures.']	(4634, 5394)
PMC1852384.nxml.gz	30	['The biliopancreatic limb-length measured 75\xa0cm along the antimesenteric border for patients with BMI less than 50 and 150\xa0cm for patients with BMI greater than or equal to 50.']	(5395, 5570)
PMC1852384.nxml.gz	31	['The Roux or alimentary limb-length was 150\xa0cm in all patients.']	(5571, 5633)
PMC1852384.nxml.gz	32	['For the initial 14 cases, the stomach was divided using the GIA-100 stapler.']	(5634, 5710)
PMC1852384.nxml.gz	33	['This technique was abandoned and switched to the nondivided stomach after a stapler malfunction led to a leak.Closed suction drains were placed in all revisions, patients with BMI\u2009>\u200955, or if clinically indicated (e.g., identification of an intraoperative leak, technically difficult anastomosis).']	(5711, 6008)
PMC1852384.nxml.gz	34	['Drains were removed as clinically indicated.']	(6009, 6053)
PMC1852384.nxml.gz	35	['Fascia was closed with a running looped #1 PDS (Ethicon, Sommerville) and infiltrated with 0.25% bupivacaine.']	(6054, 6163)
PMC1852384.nxml.gz	36	['The subcutaneous space was drained with a #10 Jackson–Pratt drain and the skin was closed with a running subcuticular stitch.The gallbladder was removed if gallstones were documented by preoperative ultrasound.']	(6164, 6374)
PMC1852384.nxml.gz	37	['Incisional or umbilical hernias were primarily repaired if encountered, oftentimes through a separate periumbilical incision.Invasive monitoring was not used routinely and Foley catheters were only placed if patients required invasive hemodynamic monitoring or in the case of revisions or when patients had multiple prior abdominal operations.']	(6375, 6718)
PMC1852384.nxml.gz	38	['Nasogastric tubes were left in placed as clinically indicated (intraoperative leak identified) or in patients with BMI\u2009>\u200955.']	(6719, 6843)
PMC1852384.nxml.gz	39	['All patients received perioperative antibiotics for 24\xa0h, cefazolin (2\xa0g intravenously every 8\xa0h for three total doses) or clindamycin (900\xa0mg intravenously every 6\xa0h for four doses).']	(6844, 7027)
PMC1852384.nxml.gz	40	['Prophylaxis against deep vein thrombosis consisted of 5,000 units of unfractionated heparin administered subcutaneously every 8\xa0h and pneumatic compression stockings until ambulatory.']	(7028, 7211)
PMC1852384.nxml.gz	41	['All patients were given a PCA pump (patient-controlled analgesia) for pain.']	(7212, 7287)
PMC1852384.nxml.gz	42	['Patients were routinely cared for on a regular surgical floor, equipped for severely obese patients.']	(7288, 7388)
PMC1852384.nxml.gz	43	['Patients with significant SA or documented CAD were usually observed in the recovery room overnight, and only rarely admitted to the intensive care unit.']	(7389, 7542)
PMC1852384.nxml.gz	44	['On the morning of postoperative day\xa01, patients were routinely studied with gastrograffin upper-GI studies.']	(7543, 7650)
