PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1779612.nxml.gz	0	['Knowledge and Awareness of Congenital Cytomegalovirus Among Women\n\nAbstract\nBackground .']	(0, 88)
PMC1779612.nxml.gz	1	['Congenital cytomegalovirus (CMV) infection is a leading cause of disabilities in children, yet the general public appears to have little awareness of CMV.']	(89, 243)
PMC1779612.nxml.gz	2	['Methods .']	(244, 253)
PMC1779612.nxml.gz	3	['Women were surveyed about newborn infections at 7 different geographic locations.']	(254, 335)
PMC1779612.nxml.gz	4	['Results .']	(336, 345)
PMC1779612.nxml.gz	5	['Of the 643 women surveyed, 142 (22%) had heard of congenital CMV.']	(346, 411)
PMC1779612.nxml.gz	6	['Awareness increased with increasing levels of education ( P< .0001).']	(412, 480)
PMC1779612.nxml.gz	7	['Women who had worked as a healthcare professional had a higher prevalence of awareness of CMV than had other women (56% versus 16%, P< .0001).']	(481, 623)
PMC1779612.nxml.gz	8	['Women who were aware of CMV were most likely to have heard about it from a healthcare provider (54%), but most could not correctly identify modes of CMV transmission or prevention.']	(624, 804)
PMC1779612.nxml.gz	9	["Among common causes of birth defects and childhood illnesses, women's awareness of CMV ranked last."]	(805, 904)
PMC1779612.nxml.gz	10	['Conclusion .']	(905, 917)
PMC1779612.nxml.gz	11	['Despite its large public health burden, few women had heard of congenital CMV, and even fewer were aware of prevention strategies.']	(918, 1048)
PMC1779612.nxml.gz	12	['BACKGROUND\nCMV is the most common congenital infection in the United States, affecting as many as 40 000 newborns each year [1].']	(1050, 1178)
PMC1779612.nxml.gz	13	['Approximately, 10% of these infants are symptomatic at birth and most of these will suffer permanent neurologic sequelae such as neurodevelopmental delays, motor disabilities, deafness, and blindness [2–5].']	(1179, 1385)
PMC1779612.nxml.gz	14	['Although most infants appear asymptomatic at birth, 10% to 15% of them will develop progressive hearing loss [6].']	(1386, 1499)
PMC1779612.nxml.gz	15	["More children are affected by congenital CMV-related disabilities than by other, better-known childhood diseases, and syndromes, such as fetal alcohol syndrome, Down's syndrome, and neural tube defects [2,7]."]	(1500, 1708)
PMC1779612.nxml.gz	16	['Most congenital CMV infections and related disabilities result from primary (ie, first-time) infections in pregnant women [8].']	(1709, 1835)
PMC1779612.nxml.gz	17	['Many maternal CMV infections might be prevented by simple hygienic precautions, such as frequent and thorough hand washing [7,9].']	(1836, 1965)
