PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2681032.nxml.gz	0	['Can a Low–Glycemic Index Diet Reduce the Need for Insulin in Gestational Diabetes Mellitus?']	(0, 91)
PMC2681032.nxml.gz	1	[': A randomized trial\n\nAbstract\n\nOBJECTIVE\nA low–glycemic index diet is effective as a treatment for individuals with diabetes and has been shown to improve pregnancy outcomes when used from the first trimester.']	(91, 301)
PMC2681032.nxml.gz	2	['A low–glycemic index diet is commonly advised as treatment for women with gestational diabetes mellitus (GDM).']	(302, 412)
PMC2681032.nxml.gz	3	['However, the efficacy of this advice and associated pregnancy outcomes have not been systematically examined.']	(413, 522)
PMC2681032.nxml.gz	4	['The purpose of this study was to determine whether prescribing a low–glycemic index diet for women with GDM could reduce the number of women requiring insulin without compromise of pregnancy outcomes.']	(523, 723)
PMC2681032.nxml.gz	5	['RESEARCH DESIGN AND METHODS\nAll women with GDM seen over a 12-month period were considered for inclusion in the study.']	(725, 843)
PMC2681032.nxml.gz	6	['Women ( n = 63) were randomly assigned to receive either a low–glycemic index diet or a conventional high-fiber (and higher glycemic index) diet.']	(844, 989)
PMC2681032.nxml.gz	7	['RESULTS\nOf the 31 women randomly assigned to a low–glycemic index diet, 9 (29%) required insulin.']	(991, 1088)
PMC2681032.nxml.gz	8	['Of the women randomly assigned to a higher–glycemic index diet, a significantly higher proportion, 19 of 32 (59%), met the criteria to commence insulin treatment ( P = 0.023).']	(1089, 1264)
PMC2681032.nxml.gz	9	['However, 9 of these 19 women were able to avoid insulin use by changing to a low–glycemic index diet.']	(1265, 1366)
PMC2681032.nxml.gz	10	['Key obstetric and fetal outcomes were not significantly different.']	(1367, 1433)
PMC2681032.nxml.gz	11	['CONCLUSIONS\nUsing a low–glycemic index diet for women with GDM effectively halved the number needing to use insulin, with no compromise of obstetric or fetal outcomes.']	(1435, 1602)
PMC2681032.nxml.gz	12	['Gestational diabetes mellitus (GDM) is defined as any degree of glucose intolerance with onset or first recognition during pregnancy (1).']	(1603, 1740)
PMC2681032.nxml.gz	13	['GDM is associated with an increase in adverse pregnancy outcomes, and the advantages of treatment on these outcomes have been identified (2).']	(1741, 1882)
