PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2716336.nxml.gz	0	['Assessment of dietary intake among pregnant women in a rural area of western China\n\nAbstract\n\nBackground\nAdequate maternal nutrient intake during pregnancy is important to ensure satisfactory birth outcomes.']	(0, 207)
PMC2716336.nxml.gz	1	['There are no data available on the usual dietary intake among pregnant women in rural China.']	(208, 300)
PMC2716336.nxml.gz	2	['The present study describes and evaluates the dietary intake in a cohort of pregnant women living in two counties of rural Shaanxi, western China.']	(301, 447)
PMC2716336.nxml.gz	3	['Methods\n1420 pregnant women were recruited from a trial that examined the effects of micronutrient supplementation on birth outcomes.']	(449, 582)
PMC2716336.nxml.gz	4	['Dietary information was collected at the end of their trimester or after delivery with an interviewed-administrated semi-quantitative food frequency questionnaire (FFQ).']	(583, 752)
PMC2716336.nxml.gz	5	['Nutrients intake was calculated from the FFQ and compared to the Estimated Average Requirements (EAR).']	(753, 855)
PMC2716336.nxml.gz	6	['The EAR cut-offs based on the Chinese Nutrition Society Dietary Reference Intakes (DRIs) were used to assess the prevalence of inadequate dietary intakes of energy, protein, calcium, zinc, riboflavin, vitamin C and folate.']	(856, 1078)
PMC2716336.nxml.gz	7	['Mann-Whitney U and Kruskal Wallis tests were used to compare nutrient intakes across subgroups.']	(1079, 1174)
PMC2716336.nxml.gz	8	['Results\nThe mean nutrient intakes assessed by the FFQ was similar to those reported in the 2002 Chinese National Nutrition and Health Survey from women living in rural areas except for low intakes of protein, fat, iron and zinc.']	(1176, 1404)
PMC2716336.nxml.gz	9	['Of the participants, 54% were at risk of inadequate intake of energy.']	(1405, 1474)
PMC2716336.nxml.gz	10	['There were high proportions of pregnant women who did not have adequate intakes of folate (97%) and zinc (91%).']	(1475, 1586)
PMC2716336.nxml.gz	11	['Using the "probability approach", 64% of subjects had an inadequate consumption of iron.']	(1587, 1675)
PMC2716336.nxml.gz	12	['Conclusion\nThese results reveal that the majority of pregnant women in these two counties had low intakes of nutrients that are essential for pregnancy such as iron and folate.']	(1677, 1853)
PMC2716336.nxml.gz	13	['Trial registration\nISRCTN08850194.']	(1855, 1889)
PMC2716336.nxml.gz	14	['Background\nMaternal diets during pregnancy need to provide energy and nutrients for the mother as well as for fetal growth [1,2].']	(1891, 2020)
PMC2716336.nxml.gz	15	['Poor maternal nutrition during pregnancy, particularly during the third trimester, is a major cause of low birth weight (LBW) in developing countries [3,4].']	(2021, 2177)
PMC2716336.nxml.gz	16	['LBW is associated with an increased risk of morbidity and mortality [5] and postnatal growth retardation, which may have adverse long-term effects on physical and cognitive development of the infant, such as chronic heart disease and type II diabetes [6].']	(2178, 2433)
PMC2716336.nxml.gz	17	['Inadequate intakes of specific nutrients in pregnancy have been reported to lead to a variety of poor maternal and infant outcomes.']	(2434, 2565)
PMC2716336.nxml.gz	18	['Severe protein and energy shortages have been found to result in a drop of birth weight as observed in the Dutch famine of the winter of 1944–1945 [7].']	(2566, 2717)
PMC2716336.nxml.gz	19	['Inadequate intake of iron in pregnancy can lead to maternal anemia [8] and increased risks of maternal mortality if the anemia is severe [9].']	(2718, 2859)
PMC2716336.nxml.gz	20	['Iron deficiency is also associated with increased risks of low birth weight and preterm delivery [8].']	(2860, 2961)
PMC2716336.nxml.gz	21	['Low periconceptional folate intake increases the risks of neural tube defects [10].']	(2962, 3045)
PMC2716336.nxml.gz	22	['The results of the 2002 Chinese National Nutrition and Health Survey (2002 NNHS) revealed a wide range of nutritional status in populations across China from deficiency states to over nutrition, both of which can be potentially be detrimental to health.']	(3046, 3299)
PMC2716336.nxml.gz	23	['Compared to earlier national nutrition surveys it appeared that the quality of the diet of the Chinese population as a whole was improving, but there were significant differences between rural and urban areas [11] including differences between pregnant women in these areas [12].']	(3300, 3579)
PMC2716336.nxml.gz	24	['There are few studies that have reported dietary intake in pregnant women from rural China [12,13].']	(3580, 3679)
PMC2716336.nxml.gz	25	['Furthermore many of these studies have methodological limitations such as measurement of dietary intake over short periods of time and no assessment of the adequacy of dietary intake compared to Estimated Average Requirements (EAR).']	(3680, 3912)
PMC2716336.nxml.gz	26	['This study aimed to describe nutrient intakes of pregnant women from rural western China during the third trimester using a semi-quantitative food frequency questionnaire (FFQ) and to assess the adequacy of the dietary intake by comparing the results with EAR.']	(3913, 4173)
PMC2716336.nxml.gz	27	['Methods\nThis dietary intake assessment study was a sub-study of a double-blind cluster randomized control trial investigating the effect of micronutrient supplementation on birth outcomes.']	(4175, 4363)
PMC2716336.nxml.gz	28	['The methods and description of the study population of the supplementation trial have been described in detail elsewhere [14].']	(4364, 4490)
PMC2716336.nxml.gz	29	['But briefly the study sample in the trial consisted of all women resident in the two counties who became pregnant during the study period and who fulfilled trial selection criteria.']	(4491, 4672)
PMC2716336.nxml.gz	30	['Between June 2004 and January 2006, 1421 of these women who were participating in the trial regardless of the treatment group, and who were in their third trimester of pregnancy were recruited for the dietary assessment.']	(4673, 4893)
PMC2716336.nxml.gz	31	['These pregnant women were residents of Changwu County and Bin County and were less than 28 weeks of gestation at enrolment.']	(4894, 5017)
PMC2716336.nxml.gz	32	['Women consuming nutrient supplements for more than two weeks during their pregnancy were excluded.']	(5018, 5116)
PMC2716336.nxml.gz	33	['Pregnant women who could not report their dietary intake because of limited cognitive capacity were also excluded from the dietary survey.']	(5117, 5255)
PMC2716336.nxml.gz	34	['The two counties in which the study was conducted were categorized in the second lowest level of economic development for rural counties in China (type 3 out of 4 levels of rural counties) [15].']	(5256, 5450)
PMC2716336.nxml.gz	35	['All women signed a consent form before being interviewed using FFQ.']	(5451, 5518)
PMC2716336.nxml.gz	36	["The study was approved by the Human Research Ethics Committee of Xi'an Jiaotong University (Number: 2002001)."]	(5519, 5628)
PMC2716336.nxml.gz	37	['Socio-demographic information was collected by structured questionnaire at baseline of the supplementation trial.']	(5629, 5742)
PMC2716336.nxml.gz	38	['Weight and height were measured at enrolment into the trial and at the two subsequent antenatal care checks, by trained maternal and child health (MCH) staff of local hospitals.']	(5743, 5920)
PMC2716336.nxml.gz	39	['Body Mass Index (BMI) was calculated from measured body weight and height (kg/m2).']	(5921, 6003)
PMC2716336.nxml.gz	40	['Underweight was defined as a BMI less than 18.5 kg/m2.']	(6004, 6058)
PMC2716336.nxml.gz	41	['A household wealth index was constructed from an inventory of 16 household assets or facilities with a principal component analysis method [16] and this index was ranked and then the households categorized into three equal portions as an indicator for the poorest, middle income, and richest households [14].']	(6059, 6367)
PMC2716336.nxml.gz	42	['A season was assigned to each subject based on the date one and a half months prior to the endpoint of the dietary recall period: March-May were classified as spring; June-August as summer; September-November as autumn; and December-February as winter.']	(6368, 6620)
PMC2716336.nxml.gz	43	['Dietary intake was assessed using a 68-item semi-quantitative FFQ previously validated in 125 pregnant women in two counties of the Shaanxi province, China [17].']	(6621, 6782)
PMC2716336.nxml.gz	44	["The FFQ was administered in the subject's home by trained staff two weeks before the expected delivery date based on the subject's last menstrual period."]	(6783, 6936)
PMC2716336.nxml.gz	45	['Subjects were asked to recall the frequency of consuming each food item listed in the FFQ during the three months prior to the interview.']	(6937, 7074)
PMC2716336.nxml.gz	46	['Subjects who were not available for interview at the end of their third trimester were interviewed within 12 weeks of delivery and hence required to recall food habits during the last three months of pregnancy.']	(7075, 7285)
PMC2716336.nxml.gz	47	['The frequency scale was open-ended and was listed as times per day/week/month/three months or never.']	(7286, 7386)
PMC2716336.nxml.gz	48	['Estimates of portion sizes were also recorded as large, medium or small based on photo graphs of example foods.']	(7387, 7498)
PMC2716336.nxml.gz	49	['Daily nutrient intakes were calculated as grams of food multiplied by the amount of each nutrient in the food and the frequency of consumption.']	(7499, 7642)
PMC2716336.nxml.gz	50	['Frequency ranges were converted to single numbers by taking the average of the minimum and maximum values in the range and dividing by the unit of time, e.g.']	(7643, 7800)
PMC2716336.nxml.gz	51	['day, week or month.']	(7801, 7820)
PMC2716336.nxml.gz	52	['The 2002 Chinese Food Composition Tables [18] were used to calculate nutrient intakes, except for phytate, by linking it to the FFQ dataset through unique food codes and a special purpose program to calculate nutrient intake scores.']	(7821, 8053)
PMC2716336.nxml.gz	53	['Phytate intake was calculated using previously reported phytate values for foods in China [19].']	(8054, 8149)
PMC2716336.nxml.gz	54	['Molar ratios of phytate to zinc, calcium or iron were calculated as mmoL phytate per day/mmoL zinc, calcium or iron per day.']	(8150, 8274)
PMC2716336.nxml.gz	55	['The proportion of subjects with ratios above the suggested critical values was calculated using the following cut offs: phytate: calcium > 0.24, phytate: iron > 1, phytate: zinc > 15, phytate × calcium: zinc > 200 [20].']	(8275, 8494)
PMC2716336.nxml.gz	56	['Women whose dietary energy intake was greater than 5000 kcal or less than 500 kcal were removed from analysis.']	(8495, 8605)
PMC2716336.nxml.gz	57	['The results were adjusted using the "reference man" method [21] to permit comparisons with the dietary intake reported in the 2002 NNHS.']	(8606, 8742)
PMC2716336.nxml.gz	58	['The "reference man" was defined as males aged ≥ 18 years, undertaking light physical activity, whose daily reference energy intake was 2400 kcal [22].']	(8743, 8893)
PMC2716336.nxml.gz	59	['Therefore, daily nutrient intakes were adjusted by daily nutrient intake times 2400 kcal divided by the recommended nutrient intakes (RNIs) of energy.']	(8894, 9044)
PMC2716336.nxml.gz	60	['According to the Chinese (RNIs) [22], pregnant women aged 19–49 years undertaking light physical activity should consume 2300 kcal/day.']	(9045, 9180)
PMC2716336.nxml.gz	61	['The dietary intakes of all nutrients were expressed as mg/day per "reference man" when comparing to the results of non pregnant subjects in the 2002 NNHS.']	(9181, 9335)
PMC2716336.nxml.gz	62	['The EAR is the amount of a nutrient that is estimated to meet the nutrient requirement of half the healthy individuals in a life-stage and sex group [23].']	(9336, 9490)
PMC2716336.nxml.gz	63	['EAR cut-offs were used for all nutrients, except iron, and compared to nutrient intakes derived from the FFQ.']	(9491, 9600)
PMC2716336.nxml.gz	64	['Currently, the EAR cut-offs that are based on the Chinese Nutrition Society Dietary Reference Intakes (DRIs) can be used to assess the prevalence of inadequate nutrient intakes of zinc, selenium, vitamin A, vitamin D, thiamine, riboflavin, vitamin C and folate.']	(9601, 9862)
PMC2716336.nxml.gz	65	['The RNI for energy is the same as EAR for energy.']	(9863, 9912)
PMC2716336.nxml.gz	66	['Increments for EAR are recommended for certain nutrients during pregnancy [22].']	(9913, 9992)
PMC2716336.nxml.gz	67	['For the EAR of protein and calcium which were not available in Chinese DRIs, the British and American EAR and corresponding increments for pregnancy [24,25] were substituted.']	(9993, 10167)
PMC2716336.nxml.gz	68	['The prevalence of inadequate intakes of nutrients within the group was estimated by counting the number of individuals in the group with usual intakes below the EAR plus increment where appropriate [23].']	(10168, 10371)
PMC2716336.nxml.gz	69	['The distribution of the requirement for iron in menstruating women is positively skewed, so the "probability approach" was used [23].']	(10372, 10505)
PMC2716336.nxml.gz	70	['Assuming the local diet has low iron bioavailability, and then a dietary iron absorption rate of 5% was assumed [26].']	(10506, 10623)
PMC2716336.nxml.gz	71	["Each individual's iron intake was adjusted by deducting the median amount of iron required for basal losses (i.e."]	(10624, 10737)
PMC2716336.nxml.gz	72	['0.77 mg) [27].']	(10738, 10752)
PMC2716336.nxml.gz	73	['Adjusted iron intake was natural log transformed to improve normality of the distribution but was converted to 0.00001 for zero or negative values before transformation.']	(10753, 10922)
PMC2716336.nxml.gz	74	['The "probability approach" was applied using previously reported usual dietary iron intake data of a group of menstruating women [26].']	(10923, 11057)
PMC2716336.nxml.gz	75	['Data was analyzed using the software package STATA SE 9.2 [28].']	(11058, 11121)
