PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2994393.nxml.gz	0	['Adult renal function is modified by perinatal taurine status in conscious male rats\n\nAbstract\nPerinatal taurine exposure influences renal function in adult female offspring.']	(0, 173)
PMC2994393.nxml.gz	1	['This study tests the hypothesis that prenatal rather than postnatal taurine exposure alters renal function in adult conscious male rats.']	(174, 310)
PMC2994393.nxml.gz	2	['Female Sprague Dawley rats were fed normal rat chow and tap water alone (Control), tap water containing 3% β-alanine (taurine depletion, TD) or tap water containing 3% taurine (taurine supplementation, TS) either from conception until delivery (fetal period; TDF or TSF) or from delivery until weaning (lactation period; TDL or TSL).']	(311, 644)
PMC2994393.nxml.gz	3	['After weaning, male offspring were fed with the normal rat chow and tap water ad libitum .']	(645, 735)
PMC2994393.nxml.gz	4	['At 7-8 weeks of age, renal function was studied in conscious, restrained rats.']	(736, 814)
PMC2994393.nxml.gz	5	['Mean arterial pressures were slightly higher in rats receiving taurine supplementation during either the fetal or lactation periods (compared to Control and TD groups), but heart rates were not significantly different among groups.']	(815, 1046)
PMC2994393.nxml.gz	6	['Effective renal blood flows were lower in TDF, TDL, and TSF rats (TDF 4.6±0.8 ml/min/g kidney weight (KW), TDL 3.0±0.9 ml/min/g KW, and TSF 2.8±0.7 ml/min/g KW) than in TSL (7.7±0.9 ml/min/g KW) or Control rats (7.3±1.6 ml/min/g KW).']	(1047, 1280)
PMC2994393.nxml.gz	7	['These differences were correlated with significant increases in renal vascular resistance in TDF, TDL, and TSF groups compared to TSL and Control rats.']	(1281, 1432)
PMC2994393.nxml.gz	8	['In contrast, glomerular filtration rates were not significantly different among groups.']	(1433, 1520)
PMC2994393.nxml.gz	9	['Although basal water and sodium excretion were slightly lower in TDL and TSF rats compared to other groups, their diuretic and natriuretic responses to an acute saline load were not different from Control.']	(1521, 1726)
PMC2994393.nxml.gz	10	['The present data indicate that in adult male rats, both perinatal supplementation and depletion of taurine can alter renal hemodynamics, and these effects are differentially time-dependent.']	(1727, 1916)
PMC2994393.nxml.gz	11	['Background\nTaurine, 2-aminoethanesulfonic acid, is present at a high concentration in many organs including liver, brain, heart, kidneys, and reproductive organs [1].']	(1918, 2084)
PMC2994393.nxml.gz	12	['In animals and humans, taurine contributes importantly to cell growth and development in early life and cytoprotection and cell volume regulation throughout life [2].']	(2085, 2251)
PMC2994393.nxml.gz	13	['Taurine content in various tissues is highest during the perinatal period, and it modestly declines with advancing age.']	(2252, 2371)
PMC2994393.nxml.gz	14	['Taurine is an essential β-amino acid in fetal development due to limitation of endogenous biosynthesis [3].']	(2372, 2479)
PMC2994393.nxml.gz	15	['Thus, maternal availability of taurine through the placenta is the only supply of taurine in early life.']	(2480, 2584)
PMC2994393.nxml.gz	16	['Perinatal taurine depletion induces multiple organ damage in neonates and adult rats.']	(2585, 2670)
PMC2994393.nxml.gz	17	['While the mechanisms underlying these adverse effects remain ambiguous, a decrease in β-amino acid taurine content likely leads to the adult disorder [3-6].']	(2671, 2827)
PMC2994393.nxml.gz	18	['Renal dysfunction related to age, diabetes mellitus, hypertension and obesity are inversely correlated to body taurine content [7].']	(2828, 2959)
PMC2994393.nxml.gz	19	['Thus, taurine supplementation could prevent age-related renal damage, sugar-induced hypertension, ethanol-induced hypertension, and drug-induced diabetes [2,3,8-10].']	(2960, 3125)
PMC2994393.nxml.gz	20	['A decrease in taurine content can be partly replenished by taurine supplementation or diets high in taurine like fish [7,11].']	(3126, 3251)
PMC2994393.nxml.gz	21	['Perinatal taurine depletion impairs renal function in adult female rats.']	(3252, 3324)
PMC2994393.nxml.gz	22	['In contrast, perinatal taurine supplementation appears to increase renal sodium excretion as tested by an acute saline load in these female offspring [12].']	(3325, 3480)
PMC2994393.nxml.gz	23	['Tubular sodium reabsorption also decreases in these animals.']	(3481, 3541)
PMC2994393.nxml.gz	24	['Moreover, perinatal taurine depletion heightens sympathetic nerve overactivity [13] and renal dysregulation [12] induced by a high sugar intake in adult rats.']	(3542, 3700)
PMC2994393.nxml.gz	25	['In the rats, nephrogenesis is complete before birth and thus the nephron number cannot be increased later [14,15].']	(3701, 3815)
