PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2360554.nxml.gz	0	["Maternal hemoglobin concentration during pregnancy and risk of infant leukaemia: a children's oncology group study\n\nAbstract\nIn contrast to the positive association found in three studies between maternal anaemia during pregnancy and childhood leukaemia, no such association was found in infant leukaemia (odds ratio 0.85, 95% confidence interval 0.53–1.37)."]	(0, 358)
PMC2360554.nxml.gz	1	['Maternal anaemia during pregnancy has been positively associated with childhood leukaemia in three studies (Petridou et al , 1997;Roman et al , 1997;Roman et al , 2005).']	(359, 528)
PMC2360554.nxml.gz	2	['Given the positive associations between maternal anaemia and high birth weight (Steer et al , 1995;Malhotra et al , 2002;Chang et al , 2003) and high birth weight and infant leukaemia (Hjalgrim et al , 2003), we hypothesised that there may also be a positive association between maternal anaemia during pregnancy and infant leukaemia.']	(529, 863)
PMC2360554.nxml.gz	3	["We used data from the Children's Oncology Group's (COG) protocol AE24, a North American case–control study designed to evaluate possible risk factors for infant leukaemia."]	(864, 1035)
PMC2360554.nxml.gz	4	['This is the first study limiting the evaluation of maternal anaemia to its effects on infant leukaemia, a distinct type of childhood leukaemia.']	(1036, 1179)
PMC2360554.nxml.gz	5	['METHODS AND MATERIALS\nThe human subject protection committees of each participating COG institution approved the study protocol.']	(1181, 1309)
PMC2360554.nxml.gz	6	['Eligibility criteria for cases included: (1) diagnosis with acute leukaemia in the first year of life between 1 January 1996 and 20 August 2002; (2) an English-speaking biological mother available for a telephone interview and (3) no Down syndrome.']	(1310, 1558)
PMC2360554.nxml.gz	7	['Controls were identified and contacted by random digit dialling (RDD) (for more details seeSpector et al , 2005).']	(1559, 1672)
PMC2360554.nxml.gz	8	['Mothers were interviewed on demographic aspects, possible exposures and birth characteristics of the index child.']	(1673, 1786)
PMC2360554.nxml.gz	9	["Separate informed consent was obtained for access to the mother's medical records for 6 months prior to the index pregnancy up through 1 week after the birth or discharge from the hospital."]	(1787, 1976)
PMC2360554.nxml.gz	10	['Maternal haemoglobin concentrations, red cell indices and the date the blood was drawn were abstracted from the medical record.']	(1977, 2104)
PMC2360554.nxml.gz	11	['Reports of leukaemia cell cytogenetic and molecular abnormalities were obtained from the treating COG institution.']	(2105, 2219)
PMC2360554.nxml.gz	12	['A total of 348 eligible cases were identified at 126 participating COG institutions.']	(2220, 2304)
PMC2360554.nxml.gz	13	['Maternal interviews were completed for 240 cases (69%).']	(2305, 2360)
PMC2360554.nxml.gz	14	['Using RDD, a total of 430 households were identified with a child eligible as a control.']	(2361, 2449)
PMC2360554.nxml.gz	15	['Interviews were completed for 255 of the 430 eligible controls, an RDD response rate of 59%.']	(2450, 2542)
PMC2360554.nxml.gz	16	['Medical records were obtained for 236 case mothers and 215 control mothers.']	(2543, 2618)
PMC2360554.nxml.gz	17	['Statistical evaluation was performed using SAS version 9.1, with odds ratios (ORs) calculated using unconditional logistic regression, for all infant leukaemia cases and leukaemia subtypes defined by leukaemia type (acute lymphoblastic leukaemia (ALL) vs acute myeloid leukaemia (AML)) and the presence of MLL gene rearrangements ( MLL + vs MLL −).']	(2619, 2967)
PMC2360554.nxml.gz	18	["Potential confounders evaluated were maternal age at time of index child's birth, maternal race and education, household income, smoking during pregnancy, birth order of the child, birth weight and child gender."]	(2968, 3179)
PMC2360554.nxml.gz	19	['All mothers with an available haemoglobin value were included in the analysis.']	(3180, 3258)
PMC2360554.nxml.gz	20	['Anaemia was defined as a haemoglobin concentration of <11\u2009g\u2009dl−1(World Health Organization (WHO) classification,WHO expert committee, 1965), but a stricter definition was also used (haemoglobin <10\u2009g\u2009dl−1).']	(3259, 3465)
PMC2360554.nxml.gz	21	['Haemoglobin concentration was also analysed as both a categorical and continuous exposure.']	(3466, 3556)
PMC2360554.nxml.gz	22	['A more specific analysis was performed using the physiologic anaemia of pregnancy, a normal drop in haemoglobin due to plasma volume expansion, as the exposure of interest.']	(3557, 3729)
PMC2360554.nxml.gz	23	['This anaemia, which presents in the second or third trimester, is intriguing because it is associated with the highest average birth weight (Steer, 2000).']	(3730, 3884)
PMC2360554.nxml.gz	24	['Physiologic anaemia of pregnancy was defined as haemoglobin of <11\u2009g\u2009dl−1that developed in the second or third trimester.']	(3885, 4006)
PMC2360554.nxml.gz	25	['First trimester anaemia is likely due to nutritional deficiency and results in poor foetal outcomes including low birth weight (Hamalainen et al , 2003).']	(4007, 4160)
PMC2360554.nxml.gz	26	['Mothers who were anaemic in the first trimester were excluded from this analysis (four cases, three controls).']	(4161, 4271)
PMC2360554.nxml.gz	27	['Mothers with no haemoglobin values from the second or third trimester were also excluded (54 cases, 32 controls).']	(4272, 4385)
PMC2360554.nxml.gz	28	['RESULTS\nHaemoglobin values were available for 229 cases and 207 controls; 48 case mothers were anaemic compared to 47 controls.']	(4387, 4514)
PMC2360554.nxml.gz	29	['We found no evidence that a maternal haemoglobin concentration of <11\u2009g\u2009dl−1at any time during pregnancy was associated with increased odds of infant leukaemia (data not shown).']	(4515, 4692)
PMC2360554.nxml.gz	30	['Applying more stringent criteria for anaemia (haemoglobin <10\u2009g\u2009dl−1), dividing the haemoglobin concentration into categories (mild vs severe anaemia), and evaluating haemoglobin concentration as a continuous variable, also did not affect the results (data not shown).']	(4693, 4961)
PMC2360554.nxml.gz	31	['Further evaluation was performed for the physiologic anaemia of pregnancy.']	(4962, 5036)
PMC2360554.nxml.gz	32	['A total of 178 case and 180 control mothers were included in this analysis.']	(5037, 5112)
PMC2360554.nxml.gz	33	['Of these cases, 115 were ALL (71 MLL+) and 63 were AML (21 MLL+).']	(5113, 5178)
PMC2360554.nxml.gz	34	['Baseline characteristics were assessed for the 358 women included in this analysis (seeTable 1).']	(5179, 5275)
PMC2360554.nxml.gz	35	['There was a significant difference in maternal race; more case mothers were Hispanic than control mothers (5.6 vs 1.7%, P =0.004).']	(5276, 5406)
PMC2360554.nxml.gz	36	['There was also a statistically significant difference in maternal age and birth order of the index child (seeTable 1).']	(5407, 5525)
PMC2360554.nxml.gz	37	['Overall, the unadjusted OR for physiologic anaemia of pregnancy and risk of infant leukaemia was 0.85 (95% confidence interval (CI) 0.53–1.37) (seeTable 2).']	(5526, 5682)
PMC2360554.nxml.gz	38	['The association remained non-significant when cases were divided into AML ( n =63) and ALL ( n =115), with ORs of 0.64 (95% CI 0.32–1.30) and 0.98 (95% CI 0.58–1.66), respectively.']	(5683, 5863)
PMC2360554.nxml.gz	39	['There was no association when cases were stratified by MLL status (MLL+ OR 0.77; 95% CI 0.42–1.40, MLL− OR 0.88; 95% CI 0.45–1.73).']	(5864, 5995)
PMC2360554.nxml.gz	40	['There was also no association when the data were adjusted for maternal race and birth order.']	(5996, 6088)
PMC2360554.nxml.gz	41	['Other variables did not significantly alter the association and were not included in the final model.']	(6089, 6190)
PMC2360554.nxml.gz	42	['DISCUSSION\nWe found no evidence for increased odds of infant leukaemia in the offspring of mothers with a haemoglobin concentration of <11\u2009g\u2009dl−1during pregnancy.']	(6192, 6354)
PMC2360554.nxml.gz	43	['Three previous studies found a positive association between maternal anaemia and childhood leukaemia.']	(6355, 6456)
PMC2360554.nxml.gz	44	['A case–control study of 153 cases of acute leukaemia diagnosed in children from birth to 14 years of age in Greece from 1993 to 1994 used maternal report of anaemia during pregnancy and found a positive association (OR 2.6; 95% CI 1.39–4.86) (Petridou et al , 1997).']	(6457, 6723)
PMC2360554.nxml.gz	45	['Another group analysing leukaemia cases qin England found an association in two case–control studies (Roman et al , 1997,2005).']	(6724, 6851)
PMC2360554.nxml.gz	46	['The more recent study compared 1485 children with leukaemia with 4864 controls.']	(6852, 6931)
PMC2360554.nxml.gz	47	['They found an OR of 2.6 (95% CI 1.7–4.1) for AML in children whose mothers had haemoglobin of <10\u2009g\u2009dl−1during pregnancy.']	(6932, 7053)
PMC2360554.nxml.gz	48	['This included 25 children with AML whose mothers were anaemic.']	(7054, 7116)
PMC2360554.nxml.gz	49	['Interestingly, this diagnostic group had a high median birth weight (3656\u2009g), which was heavier than any other group in the analysis (Roman et al , 2005).']	(7117, 7271)
PMC2360554.nxml.gz	50	['Our findings cannot confirm these studies as these covered all childhood leukaemias whereas our study concerned only infant leukaemia.']	(7272, 7406)
PMC2360554.nxml.gz	51	['It is possible the association seen previously does not exist for infant leukaemia.']	(7407, 7490)
PMC2360554.nxml.gz	52	['Also, in our North American patient population, prenatal care may differ from those in the earlier European studies.']	(7491, 7607)
PMC2360554.nxml.gz	53	['Our study subjects had essentially uniform use of prenatal vitamins, iron and folate supplementation.']	(7608, 7709)
PMC2360554.nxml.gz	54	['One weakness of our study is the lack of power.']	(7710, 7757)
PMC2360554.nxml.gz	55	['At 80% power, the study is only capable of detecting an OR of about 2.0 or greater.']	(7758, 7841)
PMC2360554.nxml.gz	56	['Subtler increases could be missed.']	(7842, 7876)
PMC2360554.nxml.gz	57	['A potential source of bias is the selective enrolment of eligible RDD identified controls (59% field response rate).']	(7877, 7993)
PMC2360554.nxml.gz	58	['There were significant differences between cases and controls with respect to maternal race, maternal age and birth order (seeTable 1).']	(7994, 8129)
PMC2360554.nxml.gz	59	['Although adjustment for these factors did not appreciably affect the risk estimates, we cannot rule out residual confounding.']	(8130, 8255)
PMC2360554.nxml.gz	60	['A strength of this study is the use of medical records to determine haemoglobin concentrations, which eliminates maternal recall bias.']	(8256, 8390)
PMC2360554.nxml.gz	61	['Despite the negative findings for this study, the plausible associations of maternal anaemia during pregnancy, high birth weight and childhood leukaemia remain an intriguing area for aetiology research.']	(8391, 8593)
PMC2360554.nxml.gz	62	['This study was inadequately powered to detect subtle associations and should be repeated with a larger sample size.']	(8594, 8709)
PMC2360554.nxml.gz	63	['Copyright 2006, Cancer Research UK\n\nPubMed Central:']	(8711, 8762)
