PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2909243.nxml.gz	0	['Hertfordshire sarcopenia study: design and methods\n\nAbstract\n\nBackground\nSarcopenia is defined as the loss of muscle mass and strength with age.']	(0, 144)
PMC2909243.nxml.gz	1	['Although a number of adult influences are recognised, there remains considerable unexplained variation in muscle mass and strength between older individuals.']	(145, 302)
PMC2909243.nxml.gz	2	['This has focused attention on influences operating earlier in life.']	(303, 370)
PMC2909243.nxml.gz	3	['Our objective for this study was to identify life course influences on muscle mass and strength in an established birth cohort and develop methodology for collection of muscle tissue suitable to investigate underlying cellular and molecular mechanisms.']	(371, 623)
PMC2909243.nxml.gz	4	['Methods\nOne hundred and five men from the Hertfordshire Cohort Study (HCS), born between 1931 and 1939 who have historical records of birth weight and weight at one year took part in the Hertfordshire Sarcopenia Study (HSS).']	(625, 849)
PMC2909243.nxml.gz	5	['Each participant consented for detailed characterisation of muscle mass, muscle function and aerobic capacity.']	(850, 960)
PMC2909243.nxml.gz	6	['In addition, a muscle biopsy of the vastus lateralis using a Weil-Blakesley conchotome was performed.']	(961, 1062)
PMC2909243.nxml.gz	7	['Data on muscle mass, function and aerobic capacity was collected on all 105 participants.']	(1063, 1152)
PMC2909243.nxml.gz	8	['Muscle biopsy was successfully carried out in 102 participants with high rates of acceptability.']	(1153, 1249)
PMC2909243.nxml.gz	9	['No adverse incidents occurred during the study.']	(1250, 1297)
PMC2909243.nxml.gz	10	['Discussion\nThe novel approach of combining epidemiological and basic science characterisation of muscle in a well established birth cohort will allow the investigation of cellular and molecular mechanisms underlying life course influences on sarcopenia.']	(1299, 1552)
PMC2909243.nxml.gz	11	['Background\nSkeletal muscle is central to physical as well as metabolic capability however, sarcopenia, the loss of muscle mass and strength with age impairs the maintenance of these capabilities into later life.']	(1554, 1765)
PMC2909243.nxml.gz	12	['Sarcopenia is associated with multiple adverse outcomes for the older person from impaired mobility and disability [1,2] morbidity from impaired glucose tolerance as well as diabetes [3], falls [4], fractures [5], and contributes to increased health care costs [6] and mortality [7,8].']	(1766, 2051)
PMC2909243.nxml.gz	13	['The predicted rise in the number of older people over the age of 65 in the next two decades highlights the need for the increased understanding of important influences and consequences as well as research into developing preventive and treatment strategies for sarcopenia [9].']	(2052, 2328)
PMC2909243.nxml.gz	14	['Declines in muscle strength are driven, in part, by a reduction in muscle mass which in turn is mediated by a global reduction in myofibre number and myofibre atrophy [10,11].']	(2329, 2504)
PMC2909243.nxml.gz	15	['There are several well known non-modifiable and modifiable factors that influence adult skeletal muscle mass and strength.']	(2505, 2627)
PMC2909243.nxml.gz	16	['These include age, gender, adult body size, heritability, physical activity and nutrition [12-16].']	(2628, 2726)
PMC2909243.nxml.gz	17	['However, there remains considerable unexplained variation in both muscle mass and strength in older people that leads to the question of whether influences occurring earlier in the life course such as developmental influences are important in determining adult muscle mass and strength.']	(2727, 3013)
PMC2909243.nxml.gz	18	['This life course approach potentially widens the window for beneficial interventions in contrast to the current focus, which is on later life [17].']	(3014, 3161)
PMC2909243.nxml.gz	19	['Observational epidemiological evidence exists for developmental influences on muscle mass and strength in middle aged as well as older adults, and has shown that small size at birth (a proxy marker for an adverse intrauterine environment) is associated with reduced muscle mass and strength [18-21].']	(3162, 3461)
PMC2909243.nxml.gz	20	['Associations have been demonstrated between size at birth and reduced fat free mass using anthropometric indices [20], size at birth and reduced muscle mass determined by urinary creatinine excretion [22], body composition DXA [23], as well as directly measured size using pQCT [24].']	(3462, 3745)
PMC2909243.nxml.gz	21	['The associations between size at birth and muscle strength have been seen in a few studies.']	(3746, 3837)
PMC2909243.nxml.gz	22	['For example, those conducted in the Hertfordshire Cohort [19], in a middle-aged group of men and women born in 1946 participating in the National Survey of Health and Development [25] and in a Finnish cohort of men and women born between1934 and 1944 [21].']	(3838, 4094)
