PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2872349.nxml.gz	0	['Maternal Diet, Behaviour and Offspring Skeletal Health\n\nAbstract\nOsteoporotic fracture has a major impact upon health, both in terms of acute and long term disability and economic cost.']	(0, 185)
PMC2872349.nxml.gz	1	['Peak bone mass, achieved in early adulthood, is a major determinant of osteoporosis risk in later life.']	(186, 289)
PMC2872349.nxml.gz	2	['Poor early growth predicts reduced bone mass, and so risk of fracture in later life.']	(290, 374)
PMC2872349.nxml.gz	3	['Maternal lifestyle, body build and 25(OH) vitamin D status predict offspring bone mass.']	(375, 462)
PMC2872349.nxml.gz	4	['Recent work has suggested epigenetic mechanisms as key to these observations.']	(463, 540)
PMC2872349.nxml.gz	5	['This review will explore the role of the early environment in determining later osteoporotic fracture risk.']	(541, 648)
PMC2872349.nxml.gz	6	['The Burden of Osteoporotic Fracture\nOsteoporosis is a skeletal disorder characterized by low bone mass and microarchitectural deterioration of bone tissue, with a consequent increase in bone fragility [1].']	(650, 855)
PMC2872349.nxml.gz	7	['It is the commonest bone disorder in Western populations, and an important public health issue because of the potentially devastating consequences of fragility fracture [2].']	(856, 1029)
PMC2872349.nxml.gz	8	['Hip fractures are the most important consequence of osteoporosis; they require hospital admission and are associated with an excess mortality of 10–20% in the first year after the fracture [3].']	(1030, 1223)
PMC2872349.nxml.gz	9	['In white women the one in six lifetime risk of hip fracture is greater than the one in nine risk of developing breast cancer [4].']	(1224, 1353)
PMC2872349.nxml.gz	10	['The annual cost of all osteoporotic fractures to the United States has been estimated as $20 billion and to the European Union as $30 billion [5].']	(1354, 1500)
PMC2872349.nxml.gz	11	['Osteoporotic fracture is a result of a combination of an injury generating a given force, and bone strength weak enough to fracture at that force.']	(1501, 1647)
PMC2872349.nxml.gz	12	['An established measure of bone strength is bone mass, which is a composite of bone size and bone volumetric mineral density [6].']	(1648, 1776)
PMC2872349.nxml.gz	13	['The DXA derived measurements which contribute to bone mass are thus bone mineral content (BMC, g), bone area (BA, cm2), bone mineral density (BMD, g/cm2).']	(1777, 1931)
PMC2872349.nxml.gz	14	['True volumetric BMD (vBMD, g/cm3) cannot be directly measured by DXA, although estimates can be obtained by adjusting for body size.']	(1932, 2064)
PMC2872349.nxml.gz	15	['Bone mass appears to track through childhood and adolescence to reach a peak in early adulthood, more through an increase of bone size than true volumetric density [7].']	(2065, 2233)
PMC2872349.nxml.gz	16	['It then declines in older age, through loss of bone tissue (thinning of trabeculae and cortex), with an accelerated rate of decline at the menopause.']	(2234, 2383)
PMC2872349.nxml.gz	17	['Prospective studies in adults indicate that the risk of osteoporotic fracture increases continuously as BMD declines, with a 1.5–3 fold increase in the risk of osteoporotic fracture for each standard deviation fall in BMD [8].']	(2384, 2610)
PMC2872349.nxml.gz	18	['The ability to predict fracture risk from BMD is at least as good, if not better, than the ability to predict heart disease from blood cholesterol levels, and stroke from blood pressure [9].']	(2611, 2801)
PMC2872349.nxml.gz	19	['Preventative strategies against osteoporosis can be aimed at either optimizing the peak bone mass obtained, or reducing the rate of bone loss.']	(2802, 2944)
PMC2872349.nxml.gz	20	['Optimization of peak bone mass may be more amenable to public health strategies and has been shown in mathematical models to be a powerful predictor of age of onset of osteoporosis [6,10].']	(2945, 3133)
PMC2872349.nxml.gz	21	['Although this crucial characteristic is partly inherited, the currently identified genetic markers only explain a small amount of the variation in individual peak bone mass and fracture risk [11].']	(3134, 3330)
PMC2872349.nxml.gz	22	['Evidence is accruing that environmental factors may act early in development (in utero and early postnatal life), interacting with the genome to produce a persisting influence on postnatal skeletal development.']	(3331, 3541)
PMC2872349.nxml.gz	23	['Skeletal Development\nIn order to understand the impact of environmental factors on osteoporosis risk it is necessary to understand fetal bone development.']	(3543, 3697)
PMC2872349.nxml.gz	24	['The bones of principal interest in terms of fragility fractures in later life are the long bones, which are formed by endochondral ossification.']	(3698, 3842)
PMC2872349.nxml.gz	25	['This process requires a pre-existing cartilaginous model, which starts to develop at 5 weeks gestation with the migration and condensation of mesenchymal cells in areas destined to form the bones [12].']	(3843, 4044)
PMC2872349.nxml.gz	26	['These pre-cartilagenous anlagen reflect the size, shape, position and number of skeletal elements that will be present in the mature skeleton [13].']	(4045, 4192)
PMC2872349.nxml.gz	27	['The mesenchymal cells then differentiate into chondrocytes, which form the cartilage.']	(4193, 4278)
PMC2872349.nxml.gz	28	['As the chondrocytes proliferate they produce an extracellular matrix, which facilitates angiogenesis and invasion of osteoblasts from the perichondrium.']	(4279, 4431)
PMC2872349.nxml.gz	29	['The proliferation of the chondrocytes has been shown to be influenced by parathyroid hormone related peptide (PTHrp) [14], cytokines of the IGF axis [15], activated vitamin D [16] and triodothryronine [17].']	(4432, 4638)
PMC2872349.nxml.gz	30	['Once the osteoblasts have invaded the cartilage they lay down matrix, which is mineralized to form the bones.']	(4639, 4748)
PMC2872349.nxml.gz	31	['The long bones then undergo a period of rapid cell division in the second trimester [6]; this is a “critical period” for long bone growth.']	(4749, 4887)
PMC2872349.nxml.gz	32	['“Critical periods” are specific periods of rapid cell division, which occur at different times during gestation in different tissues [18], for example the kidney has a critical period in the weeks immediately before birth.']	(4888, 5110)
PMC2872349.nxml.gz	33	['Tissues that are in critical periods are thought to be particularly susceptible to an adverse environment, such as a reduction in nutrients.']	(5111, 5251)
PMC2872349.nxml.gz	34	['Rickets has served as a longstanding example of an adverse early life environment, in the form of vitamin D deficiency, disrupting the process of bone development and untreated can lead to persistent changes in the child’s bone structure.']	(5252, 5490)
PMC2872349.nxml.gz	35	['It is now being realized that early adverse conditions have the potential to form “memory” which influences the risk of disease in adulthood too [19].']	(5491, 5641)
PMC2872349.nxml.gz	36	['We will discuss the evidence for the impact of maternal behavior upon bone development, using six groups of studies: (1) retrospective cohort studies using data on the risk or prevalence of fracture in adults with comparison to their birth and/or early life records (as surrogate markers of early life nutrition and stresses); (2) mother-offspring cohorts in which the nutrition, body build and lifestyles of women before and during pregnancy were explored in relation to bone mass in their offspring; (3) detailed physiological studies that have explored candidate endocrine systems and age-related bone loss; (4) evidence of phenotypic responses to changes in environment from the natural world; (5) animal studies showing epigenetic modifications in response to controlled changes in environment, and finally emerging work concerning epigenetic changes associated with pathways that influence skeletal health in humans.']	(5642, 6564)
PMC2872349.nxml.gz	37	['Whilst discussing these groups of studies we will explore theories about the basis of such interactions.']	(6565, 6669)
PMC2872349.nxml.gz	38	['Maternal Behavior and Bone Development\n\nRetrospective Cohort Studies\nThe first evidence of a link between early life and osteoporosis risk came from an epidemiological study of 21-year-old women born in Bath from 1968 to 1969 [20].']	(6671, 6902)
PMC2872349.nxml.gz	39	['Independent of adult weight and body mass index there was a statistically significant relationship between the girl’s weight at 1 year old and their adult BMC at the lumbar spine and femoral neck, important sites of osteoporotic fracture.']	(6903, 7141)
PMC2872349.nxml.gz	40	['In the Hertfordshire cohort study the relationship between weight at 1 year and adult BMC remained when the subjects reached the age of 60–75 years, and was present in both sexes [21].']	(7142, 7326)
PMC2872349.nxml.gz	41	['Using health visitor records the authors found a positive association between weight at 1 year and adult bone area at the spine and hip ( p< 0.005).']	(7327, 7475)
PMC2872349.nxml.gz	42	['The relationships remained after adjustment for known genetic markers of osteoporosis risk, such as polymorphisms in the gene for the vitamin D receptor (VDR), and after adjustment for lifestyle characteristics in adulthood that might have influenced bone mass (physical activity, dietary calcium intake, cigarette smoking, and alcohol consumption).']	(7476, 7825)
PMC2872349.nxml.gz	43	['These findings corroborate observations from studies performed in United States, Australia, Sweden and the Netherlands [22].']	(7826, 7950)
PMC2872349.nxml.gz	44	['Further analysis of the DXA scan images of the participants from the Hertfordshire cohort study showed a positive relationship between weight at 1 year and the inter-trochanteric width of the femur, but not femoral neck length [23].']	(7951, 8183)
PMC2872349.nxml.gz	45	['The association remained after adjustment for adult body weight and was independent of proximal femoral BMC.']	(8184, 8292)
PMC2872349.nxml.gz	46	['This suggests that poor growth in utero and during the first year of life is associated with disproportion of the proximal femur in later life leading to a narrower neck but preserved axis length.']	(8293, 8489)
PMC2872349.nxml.gz	47	['This would correspond to a reduction in the mechanical strength of the region, over and above that attributable to BMC alone.']	(8490, 8615)
PMC2872349.nxml.gz	48	['Twin studies provide an ideal opportunity for looking at the effect of the environment upon development whilst controlling for genetic variation [24].']	(8616, 8766)
PMC2872349.nxml.gz	49	['In a study of 445 monozygotic (MZ) and 966 dizygotic (DZ) twins from the UK, at a mean age of 47 years, birth weight was found to positively predict BMC and BMD [25].']	(8767, 8933)
PMC2872349.nxml.gz	50	['The MZ twins, despite being genetically identical, had greater intra-pair variability in birth weight than DZ twins.']	(8934, 9050)
PMC2872349.nxml.gz	51	['This highlights the crucial role of the intrauterine environment in development, as two-thirds of the MZ twins will have shared a placenta, whereas all the DZ twins will have had a placenta each.']	(9051, 9246)
PMC2872349.nxml.gz	52	['A majority of the MZ twins therefore had to compete for placental resources, with a subsequent compromise in their genetic growth potential.']	(9247, 9387)
PMC2872349.nxml.gz	53	['Furthermore, in the MZ twins compared to the DZ twins there was a stronger intra-pair association between birth weight and bone density.']	(9388, 9524)
PMC2872349.nxml.gz	54	['This is despite the MZ twins having the same genetic growth potential, and the DZ twins having differing genetic make-ups, which would act to widen the variability in their growth.']	(9525, 9705)
PMC2872349.nxml.gz	55	['This suggests that the early adverse environment of the smaller MZ twin, when competing for the resources of one placenta, strongly influenced the fetus’s future adult skeletal status.']	(9706, 9890)
PMC2872349.nxml.gz	56	['It has now been shown that growth in utero and early life is associated with the actual risk of fracture, using data from the Helsinki Cohort Study [26].']	(9891, 10044)
PMC2872349.nxml.gz	57	['Birth and childhood growth data from 7,000 men and women born in Helsinki University Central Hospital during 1924–1933 were linked to hospital discharge records for hip fracture (n = 112).']	(10045, 10233)
PMC2872349.nxml.gz	58	['After adjustment for age and gender three independent determinants of hip fracture risk were identified: tall maternal stature (p < 0.001), shortness at birth (p = 0.03) and low rate of childhood growth (height p = 0.006, weight = 0.01).']	(10234, 10471)
PMC2872349.nxml.gz	59	['Additionally, people who had hip fractures were more likely to be shorter at birth but of average height by age 7 years.']	(10472, 10592)
PMC2872349.nxml.gz	60	['This suggested that hip fracture risk may be particularly elevated among children in whom the growth of the skeletal envelope had been forced ahead of its capacity to mineralize.']	(10593, 10771)
PMC2872349.nxml.gz	61	['This could indicate a disadvantage of a mismatch between intrauterine and early life environments, with influences from both areas upon the eventual phenotype.']	(10772, 10931)
PMC2872349.nxml.gz	62	['Mother-Offspring Studies and Developmental Origins of Health and Disease\nThere is a strong biological basis for a model of disease pathogenesis in which a single genotype can give rise to several different phenotypes, allowing the organism to adapt future generations to prevailing environmental conditions.']	(10933, 11240)
PMC2872349.nxml.gz	63	['This phenomenon is termed developmental plasticity [27].']	(11241, 11297)
PMC2872349.nxml.gz	64	['Experimentalists have repeatedly demonstrated that alterations to the diet of pregnant animals can produce lasting changes in the offspring’s physiology and metabolism [28].']	(11298, 11471)
PMC2872349.nxml.gz	65	['In humans the importance of the intrauterine environment was initially demonstrated by showing the increased risk of hypertension, coronary heart disease and diabetes with being at the lower end of normal compared to the upper end of normal birth weight [29–31].']	(11472, 11734)
PMC2872349.nxml.gz	66	['The cohort studies above suggest a similar effect for the risk of osteoporosis.']	(11735, 11814)
PMC2872349.nxml.gz	67	['The “thrifty phenotype” model suggests that the fetus becomes growth retarded in response to adverse environmental conditions in utero, and the associated adaptations induce a phenotype better suited to a deprived post natal environment [32].']	(11815, 12057)
PMC2872349.nxml.gz	68	['This could be understood as a focus of resources on surviving early life, with a consequent diversion away from the functions of repair and protect.']	(12058, 12206)
PMC2872349.nxml.gz	69	['A striking example of the thrifty phenotype preparing undernourished fetuses for a harsh environment came from an Ethiopian famine exposed population, in which control children had a 9 times lower incidence of rickets than children with high birth weights [33].']	(12207, 12468)
PMC2872349.nxml.gz	70	['This suggested that infants who had a harsh intrauterine environment were better able to cope with postnatal nutritional deprivation.']	(12469, 12602)
PMC2872349.nxml.gz	71	['The later life cost of neonatal adversity inducing a “thrifty” interaction with the environment has been investigated in a cohort born during the Dutch famine winter of 1944–45.']	(12603, 12780)
PMC2872349.nxml.gz	72	['As the cohort has advanced into middle age they have been shown to have higher rates a diverse range of diseases including coronary heart disease, diabetes, breast cancer and schizophrenia [34,35].']	(12781, 12978)
PMC2872349.nxml.gz	73	['However, the thrifty phenotype model does not easily account for the graded effect on the risk of diseases, such as osteoporosis, seen across the range of normal birth weight, and in non-extreme conditions.']	(12979, 13185)
PMC2872349.nxml.gz	74	['The ‘developmental origins’ hypothesis extends the “thrifty phenotype hypothesis” to propose that an altered long-term risk of disease is the result of adaptive responses that the fetus or infant makes to cues from the mother about her health or physical status [36].']	(13186, 13453)
PMC2872349.nxml.gz	75	['In this way small size at birth is not seen as causing a greater risk of osteoporosis, but rather both are outcomes of an adaptive response to a more difficult intrauterine environment [37].']	(13454, 13644)
PMC2872349.nxml.gz	76	['The developmental origins hypothesis describes predictive adaptive responses being made at the phase of developmental plasticity (such as during intrauterine life, possibly during the “critical period”), to optimize the phenotype for the probable environment of the mature organism [27].']	(13645, 13932)
PMC2872349.nxml.gz	77	['Mother-offspring cohorts provide an ideal opportunity to assess such interactions.']	(13933, 14015)
PMC2872349.nxml.gz	78	['The first mother-offspring cohorts measured parents’ anthropometric and lifestyle characteristics and related this to their child’s neonatal bone mass [38].']	(14016, 14172)
PMC2872349.nxml.gz	79	['After adjustment for gestational age and gender, neonatal bone mass was strongly positively associated with birth weight, birth length, and placental weight.']	(14173, 14330)
