PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2922376.nxml.gz	0	['Prenatal Exposure to Maternal Depressed Mood and the MTHFR C677T Variant Affect SLC6A4 Methylation in Infants at Birth\n\nAbstract\n\nBackground\nPrenatal and early postnatal exposure to maternal depression may “program” childhood behavior via epigenetic processes such as DNA methylation.']	(0, 284)
PMC2922376.nxml.gz	1	['Methylenetetrahydro-folate reductase (MTHFR) is an important enzyme in the generation of methyl groups for DNA methylation.']	(285, 408)
PMC2922376.nxml.gz	2	['The common MTHFR C677T variant is associated with depression in men and non-pregnant women, and with global changes in DNA methylation.']	(409, 544)
PMC2922376.nxml.gz	3	['This study investigated the effect of maternal MTHFR C677T genotype on antenatal maternal mood, and their impact on the gene-specific methylation in pregnant women and their newborn infants.']	(545, 735)
PMC2922376.nxml.gz	4	['The methylation status of SLC6A4 , which encodes the transmembrane serotonin transporter, and BDNF , which encodes brain derived neurotrophic factor, were assessed because of their potential role in behaviour.']	(736, 945)
PMC2922376.nxml.gz	5	['Methods/Principal Findings\nDepressed mood was assessed by the Edinburgh Postnatal Depression Scale (EPDS) and the Hamilton Rating Scale for Depression (HAM-D) in women (n\u200a=\u200a82, all taking folate) during the 2ndand 3rdtrimesters of pregnancy.']	(947, 1188)
PMC2922376.nxml.gz	6	['The methylation status of SLC6A4 and BDNF were assessed in 3rd trimester maternal peripheral leukocytes and in umbilical cord leukocytes collected from their infants at birth.']	(1189, 1364)
PMC2922376.nxml.gz	7	['Women with the MTHFR 677TT genotype had greater 2ndtrimester depressed mood (p<0.05).']	(1365, 1450)
PMC2922376.nxml.gz	8	['Increased 2ndtrimester maternal depressed mood (EPDS scores) was associated with decreased maternal and infant SLC6A4 promoter methylation (p<0.05), but had no effect on BDNF promoter methylation.']	(1451, 1647)
PMC2922376.nxml.gz	9	['Conclusions\nThese findings show that the MTHFR C677T variant is associated with greater depressed mood during pregnancy.']	(1649, 1769)
PMC2922376.nxml.gz	10	['We further showed that prenatal exposure to maternal depressed mood affects gene-specific DNA methylation patterns.']	(1770, 1885)
PMC2922376.nxml.gz	11	['These findings support the concept that alterations in epigenetic processes may contribute to developmental programming of behaviour by maternal depression.']	(1886, 2042)
PMC2922376.nxml.gz	12	['Introduction\nApproximately, 15% of mothers experience mood disturbances during pregnancy and up to one third are treated with a serotonin reuptake inhibitor antidepressant (SRI) medication[1].']	(2044, 2236)
PMC2922376.nxml.gz	13	['These two environmental factors may be among the earliest adverse life experiences that “programs” or (re-programs) the physiological, neuroendocrine and metabolic adaptations that underlie early human brain development, setting a course of health or illness that may last a life time.']	(2237, 2522)
PMC2922376.nxml.gz	14	['Increasing evidence points to the links between antenatal maternal depressed and anxious mood and risk for neurobehavioral disturbances during childhood[2],[3].']	(2523, 2683)
PMC2922376.nxml.gz	15	['The molecular mechanisms underlying developmental programming are poorly understood but may involve the interplay between genetic and epigenetic processes, and prenatal environmental factors such as maternal mood.']	(2684, 2897)
PMC2922376.nxml.gz	16	['Epigenetic processes include DNA methylation and chromatin modifications (histone methylation, acetylation), patterns of which are inherited[4],[5]but are responsive to environmental shifts, such as stress, and are especially vulnerable during development[6]–[8].']	(2898, 3161)
PMC2922376.nxml.gz	17	['For example, studies in a rodent model have shown that variations in early life experience (maternal care over the first week of life) is associated with decreased HPA stress responsivity in early infancy, and involves changes in the methylation status of the hippocampal glucocorticoid receptor (GR) gene ( Nr3c1 ) and Nr3c1 expression[6].']	(3162, 3502)
PMC2922376.nxml.gz	18	['This phenomena has also been demonstrated in humans.']	(3503, 3555)
PMC2922376.nxml.gz	19	['We recently reported an association between exposure to increased 3rdtrimester maternal depressed mood and NR3C1 promoter methylation in newborn infants, and HPA stress reactivity at 3 months[7], even when mothers had been treated with a selective serotonin reuptake inhibitor antidepressant.']	(3556, 3848)
PMC2922376.nxml.gz	20	['Furthermore, recent studies have shown methylation-silencing of rRNA and NR3C1 expression in hippocampus from suicide victims with a history of child abuse[9],[10].']	(3849, 4013)
PMC2922376.nxml.gz	21	['The neurochemical serotonin (5-HT) plays a critical link between early life experience and an increased risk for emotional disturbances in childhood[11].']	(4014, 4167)
PMC2922376.nxml.gz	22	['Reduced 5-HT levels may increase a susceptibility for life time risk for depression, reflecting a “serotonergic vulnerability”[12].']	(4168, 4299)
PMC2922376.nxml.gz	23	['A key regulator of 5-HT levels is the transmembrane serotonin transporter (5-HTT) that governs the reuptake of 5-HT and as such, determines the magnitude and duration of the 5-HT action.']	(4300, 4486)
PMC2922376.nxml.gz	24	['A 44 base pair insertion/deletion variant (referred to as 5- HTTLPR ), in the promoter of the gene that encodes 5-HTT ( SLC6A4 ), is believed to contribute to variations in 5-HTT expression, and as such, variations in 5-HTT-dependent 5-HT reuptake efficiency[13]–[15].']	(4487, 4755)
PMC2922376.nxml.gz	25	['The 5- HTTLPR variant has been shown to influence vulnerability to the impact of early stressful life events[16],[17].']	(4756, 4874)
PMC2922376.nxml.gz	26	['Furthermore, 5-HTT expression may also be regulated by epigenetic mechanisms.']	(4875, 4952)
PMC2922376.nxml.gz	27	['The methylation status of the SLC6A4 promoter was shown to play a role in governing SLC6A4 mRNA levels, however, this was dependent on the 5- HTTLPR genotype[18].']	(4953, 5115)
PMC2922376.nxml.gz	28	['The objective of this study was to assess the effect of antenatal maternal depressed mood on the methylation status of SLC6A4 and brain derived neurotrophic factor ( BDNF ) in pregnant women and their infants at birth.']	(5116, 5334)
