PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
PMC1779612	PMC1779612_1	[89]	[243]	['Congenital cytomegalovirus (CMV) infection is a leading cause of disabilities in children, yet the general public appears to have little awareness of CMV.']	cytomegalovirus	NCBITAXON	[100]	[115]	PMC1779612_T32
PMC1779612	PMC1779612_1	[89]	[243]	['Congenital cytomegalovirus (CMV) infection is a leading cause of disabilities in children, yet the general public appears to have little awareness of CMV.']	CMV	NCBITAXON	[117]	[120]	PMC1779612_T33
PMC1779612	PMC1779612_1	[89]	[243]	['Congenital cytomegalovirus (CMV) infection is a leading cause of disabilities in children, yet the general public appears to have little awareness of CMV.']	CMV	NCBITAXON	[239]	[242]	PMC1779612_T34
PMC1779612	PMC1779612_9	[805]	[904]	["Among common causes of birth defects and childhood illnesses, women's awareness of CMV ranked last."]	birth	GO_BP	[828]	[833]	PMC1779612_T4
PMC1779612	PMC1779612_12	[1050]	[1178]	['BACKGROUND\nCMV is the most common congenital infection in the United States, affecting as many as 40 000 newborns each year [1].']	CMV	NCBITAXON	[1061]	[1064]	PMC1779612_T35
PMC1779612	PMC1779612_13	[1179]	[1385]	['Approximately, 10% of these infants are symptomatic at birth and most of these will suffer permanent neurologic sequelae such as neurodevelopmental delays, motor disabilities, deafness, and blindness [2–5].']	birth	GO_BP	[1234]	[1239]	PMC1779612_T5
PMC1779612	PMC1779612_13	[1179]	[1385]	['Approximately, 10% of these infants are symptomatic at birth and most of these will suffer permanent neurologic sequelae such as neurodevelopmental delays, motor disabilities, deafness, and blindness [2–5].']	neurologic	UBERON	[1280]	[1290]	PMC1779612_T51
PMC1779612	PMC1779612_13	[1179]	[1385]	['Approximately, 10% of these infants are symptomatic at birth and most of these will suffer permanent neurologic sequelae such as neurodevelopmental delays, motor disabilities, deafness, and blindness [2–5].']	neurodevelopmental	GO_BP	[1308]	[1326]	PMC1779612_T6
PMC1779612	PMC1779612_14	[1386]	[1499]	['Although most infants appear asymptomatic at birth, 10% to 15% of them will develop progressive hearing loss [6].']	birth	GO_BP	[1431]	[1436]	PMC1779612_T7
PMC1779612	PMC1779612_14	[1386]	[1499]	['Although most infants appear asymptomatic at birth, 10% to 15% of them will develop progressive hearing loss [6].']	hearing	GO_BP	[1482]	[1489]	PMC1779612_T8
PMC1779612	PMC1779612_15	[1500]	[1708]	["More children are affected by congenital CMV-related disabilities than by other, better-known childhood diseases, and syndromes, such as fetal alcohol syndrome, Down's syndrome, and neural tube defects [2,7]."]	alcohol	CHEBI	[1643]	[1650]	PMC1779612_T0
PMC1779612	PMC1779612_15	[1500]	[1708]	["More children are affected by congenital CMV-related disabilities than by other, better-known childhood diseases, and syndromes, such as fetal alcohol syndrome, Down's syndrome, and neural tube defects [2,7]."]	neural tube	UBERON	[1682]	[1693]	PMC1779612_T52
PMC1779612	PMC1779612_16	[1709]	[1835]	['Most congenital CMV infections and related disabilities result from primary (ie, first-time) infections in pregnant women [8].']	pregnant	GO_BP	[1816]	[1824]	PMC1779612_T9
PMC1779612	PMC1779612_17	[1836]	[1965]	['Many maternal CMV infections might be prevented by simple hygienic precautions, such as frequent and thorough hand washing [7,9].']	CMV	NCBITAXON	[1850]	[1853]	PMC1779612_T36
PMC1779612	PMC1779612_17	[1836]	[1965]	['Many maternal CMV infections might be prevented by simple hygienic precautions, such as frequent and thorough hand washing [7,9].']	hand	UBERON	[1946]	[1950]	PMC1779612_T53
PMC1779612	PMC1779612_18	[1966]	[2161]	['Despite this opportunity to prevent infection in mothers and subsequent disability in their children, anecdotal evidence suggests that the general public has little awareness or knowledge of CMV.']	CMV	NCBITAXON	[2157]	[2160]	PMC1779612_T37
PMC1779612	PMC1779612_27	[3207]	[3364]	['The survey assessed demographic information, awareness of CMV, risk factors, modes of transmission, prevention of CMV infection, and symptoms of CMV disease.']	CMV	NCBITAXON	[3265]	[3268]	PMC1779612_T38
PMC1779612	PMC1779612_27	[3207]	[3364]	['The survey assessed demographic information, awareness of CMV, risk factors, modes of transmission, prevention of CMV infection, and symptoms of CMV disease.']	CMV	NCBITAXON	[3321]	[3324]	PMC1779612_T39
PMC1779612	PMC1779612_27	[3207]	[3364]	['The survey assessed demographic information, awareness of CMV, risk factors, modes of transmission, prevention of CMV infection, and symptoms of CMV disease.']	CMV	NCBITAXON	[3352]	[3355]	PMC1779612_T40
PMC1779612	PMC1779612_28	[3365]	[3523]	['The survey also collected information about healthcare and prenatal visits, parenting behaviors, and awareness of other birth defects and childhood illnesses.']	prenatal	GO_BP	[3424]	[3432]	PMC1779612_T10
