PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_0	[0]	[240]	['Antenatal lifestyle advice for women who are overweight or obese: LIMIT randomised trial\n\nAbstract\nObjective To determine the effect of antenatal dietary and lifestyle interventions on health outcomes in overweight and obese pregnant women.']	antenatal	GO_BP	[136]	[145]	BMJ_2014_Feb_10_348_g1285_T19
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_0	[0]	[240]	['Antenatal lifestyle advice for women who are overweight or obese: LIMIT randomised trial\n\nAbstract\nObjective To determine the effect of antenatal dietary and lifestyle interventions on health outcomes in overweight and obese pregnant women.']	pregnant	GO_BP	[225]	[233]	BMJ_2014_Feb_10_348_g1285_T20
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_4	[534]	[638]	['Participants 2212 women with a singleton pregnancy, between 10+0 and 20+0 weeks’ gestation, and BMI ≥25.']	pregnancy	GO_BP	[575]	[584]	BMJ_2014_Feb_10_348_g1285_T21
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_4	[534]	[638]	['Participants 2212 women with a singleton pregnancy, between 10+0 and 20+0 weeks’ gestation, and BMI ≥25.']	gestation	GO_BP	[615]	[624]	BMJ_2014_Feb_10_348_g1285_T22
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_5	[639]	[899]	['Interventions 1108 women were randomised to a comprehensive dietary and lifestyle intervention delivered by research staff; 1104 were randomised to standard care and received pregnancy care according to local guidelines, which did not include such information.']	pregnancy	GO_BP	[814]	[823]	BMJ_2014_Feb_10_348_g1285_T23
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_6	[900]	[1025]	['Main outcome measures Incidence of infants born large for gestational age (birth weight ≥90th centile for gestation and sex).']	born	GO_BP	[943]	[947]	BMJ_2014_Feb_10_348_g1285_T24
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_6	[900]	[1025]	['Main outcome measures Incidence of infants born large for gestational age (birth weight ≥90th centile for gestation and sex).']	gestational	GO_BP	[958]	[969]	BMJ_2014_Feb_10_348_g1285_T25
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_6	[900]	[1025]	['Main outcome measures Incidence of infants born large for gestational age (birth weight ≥90th centile for gestation and sex).']	birth	GO_BP	[975]	[980]	BMJ_2014_Feb_10_348_g1285_T26
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_6	[900]	[1025]	['Main outcome measures Incidence of infants born large for gestational age (birth weight ≥90th centile for gestation and sex).']	gestation	GO_BP	[1006]	[1015]	BMJ_2014_Feb_10_348_g1285_T27
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_7	[1026]	[1143]	['Prespecified secondary outcomes included birth weight >4000 g, hypertension, pre-eclampsia, and gestational diabetes.']	birth	GO_BP	[1067]	[1072]	BMJ_2014_Feb_10_348_g1285_T28
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_7	[1026]	[1143]	['Prespecified secondary outcomes included birth weight >4000 g, hypertension, pre-eclampsia, and gestational diabetes.']	gestational	GO_BP	[1122]	[1133]	BMJ_2014_Feb_10_348_g1285_T29
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_10	[1265]	[1510]	['The risk of the infant being large for gestational age was not significantly different in the two groups (lifestyle advice 203/1075 (19%) v standard care 224/1067 (21%); adjusted relative risk 0.90, 95% confidence interval 0.77 to 1.07; P=0.24).']	gestational	GO_BP	[1304]	[1315]	BMJ_2014_Feb_10_348_g1285_T30
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_11	[1511]	[1758]	['Infants born to women after lifestyle advice were significantly less likely to have birth weight above 4000 g (lifestyle advice 164/1075 (15%) v standard care 201/1067 (19%); 0.82, 0.68 to 0.99; number needed to treat (NNT) 28, 15 to 263; P=0.04).']	born	GO_BP	[1519]	[1523]	BMJ_2014_Feb_10_348_g1285_T31
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_11	[1511]	[1758]	['Infants born to women after lifestyle advice were significantly less likely to have birth weight above 4000 g (lifestyle advice 164/1075 (15%) v standard care 201/1067 (19%); 0.82, 0.68 to 0.99; number needed to treat (NNT) 28, 15 to 263; P=0.04).']	birth	GO_BP	[1595]	[1600]	BMJ_2014_Feb_10_348_g1285_T32
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_12	[1759]	[1859]	['There were no differences in maternal pregnancy and birth outcomes between the two treatment groups.']	maternal	GO_BP	[1788]	[1796]	BMJ_2014_Feb_10_348_g1285_T33
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_12	[1759]	[1859]	['There were no differences in maternal pregnancy and birth outcomes between the two treatment groups.']	pregnancy	GO_BP	[1797]	[1806]	BMJ_2014_Feb_10_348_g1285_T34
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_12	[1759]	[1859]	['There were no differences in maternal pregnancy and birth outcomes between the two treatment groups.']	birth	GO_BP	[1811]	[1816]	BMJ_2014_Feb_10_348_g1285_T35
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_13	[1860]	[2113]	['Conclusions For women who were overweight or obese, the antenatal lifestyle advice used in this study did not reduce the risk delivering a baby weighing above the 90th centile for gestational age and sex or improve maternal pregnancy and birth outcomes.']	antenatal	GO_BP	[1916]	[1925]	BMJ_2014_Feb_10_348_g1285_T36
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_13	[1860]	[2113]	['Conclusions For women who were overweight or obese, the antenatal lifestyle advice used in this study did not reduce the risk delivering a baby weighing above the 90th centile for gestational age and sex or improve maternal pregnancy and birth outcomes.']	delivering	GO_BP	[1986]	[1996]	BMJ_2014_Feb_10_348_g1285_T37
BMJ_2014_Feb_10_348_g1285	BMJ_2014_Feb_10_348_g1285_13	[1860]	[2113]	['Conclusions For women who were overweight or obese, the antenatal lifestyle advice used in this study did not reduce the risk delivering a baby weighing above the 90th centile for gestational age and sex or improve maternal pregnancy and birth outcomes.']	gestational	GO_BP	[2040]	[2051]	BMJ_2014_Feb_10_348_g1285_T38
